id_tweet,texto,sentimento
861236045140119552,@lifeforthureuk Je se eu parar de responder do nd vc já sabe que é a net q aacabou tá? N ache que é vácuo :),positivo
858954700191924224,Atrévete a crear! :) https:t.co2O5iFwUII0,positivo
859344593443315712,"ja volto, vou escovar os dentes :)",positivo
860816351568560130,@acausadasilvia q achado gráfico bem catado :),positivo
859221190895960066,Boa Noite :),positivo
860317069245648896,@ValadaresPlays É só tu pesquisa algumas coisas no YouTube de como recuperar senha do seu canal :),positivo
859202528365481984,@_Biebwr @JBiieberProjeto uns falam q valem outros não :( n sei amor mais da é bom pq dai seus seguidores pode esta https:t.co34wC2WqX3K,negativo
859252630710865920,nada amor :) https:t.co3eMRl2jdHV,positivo
859157484593917952,@ourcherrylips nem é :(,negativo
860494563059879936,@olavoides :( muita força p vc lindo!!! &lt;33,negativo
860616366528888833,@swnpai @twisce aaah sim :( poxa  acredito q ela levou hate por isso,negativo
859295873922105345,@FabianadaSFerr1 Obrigada por seguir nosso #ClubMundialSilviaNavarroBR :) #TuitUtil https:t.cobaliVeXrto,positivo
858980907230920705,alguem divide spotigy premim comg pf :(,negativo
860332923035295745,@PauloTFini Cê vai apelar? Cê só me confirma isso..Aah então ta bom :),positivo
859002070711586816,"Sonhei com o Ian Curtis a noite inteira, meu. Acordei triste :(",negativo
860288399760084998,Feliz Aniversario meu lindo @nicolasprattes :) Muitas felicidades hoje e sempre meu amor &lt;3 Eu te amo &lt;3,positivo
860060577816879104,pena q eu tenho aula o dia todo hj  :( https:t.coJIRbdmIQ5i,negativo
861209037446270976,@prigludovats a gente nem se falava muito :(,negativo
859703196910006272,fazia qualquer coisa pra não precisar ir trabalhar hoje :(,negativo
859545859855405057,"minha pulseira do rock in rio chegou, pena que eu não quero ir nesse dia :)",positivo
860954972187484160,nem vou beber hj :),positivo
860114515601608708,"@lstartibartfast sqn, trabalho do mesmo jeito :(",negativo
860557337240768515,Paguei toda promessa de lhe dar felicidade... Almir Guineto. :(,negativo
859547176032231424,"@VanaAlemoa Se for, vou só a cacia visitar os sobrinhos.... :(",negativo
860941486644449280,@DudaCpaiva Oi! Qual é a sua dificuldade? Eu posso te ajudar. :),positivo
860471115424169985,hoje eu to no mood preguiça ao cubo e ainda tem prova :),positivo
859753629854687234,@Amanda_gct Bom dia :),positivo
859011381697413120,@poemonster Vdd queria ser exo :(,negativo
861208511526645760,"Só pensando nos meninos, que cagada... :(",negativo
860019207794286594,"mds que sdds do meu amor, era pra ela voltar amanhã, mas a vida tem dessas coisas :(",negativo
859415825484320768,vou contar de como estou sofrendo com o fim de im calling :( GO ARMYS I vote for @BTS_twt for the #BBMAs Top Social Artist! #BTSBBMAs,negativo
858839380169043971,@ThaisinhaPontes Vou procurar! :),positivo
859416065574678528,"@LATAM_BRA resposta que não ajuda em nada né :( Se for pro terminal errado pegar informações, tô enrolado.",negativo
860703428032548865,Eu li sim :) https:t.cotMA69mkuRo,positivo
859142567799205888,chavala*  :-) https:t.coTaqC6gZkPM,positivo
860986428892864512,"@bemsozinha__ @ruben_2625 Ahahaha , facada na puta da boca vais ver quem compete :)",positivo
859356869642637312,Sonhei mais uma vez com a época que tinha cabelo longo :( saudades define,negativo
859248336678858752,Nossa... :( https:t.coDPKYyDl48X,negativo
859563237918089217,"@StoneDYooDa nos fez varias vezes rir, mas hj, nos fez chorar :(",negativo
860227413481062400,@nandascheid Bem vinda ao meu mundo :(,negativo
860196611921776641,@cate_fac Ainda bem que sim :),positivo
860889008284610561,@BbmasAnalytics INDIA  :) #BTSBBMAs,positivo
860494842014597123,Quero minha mulher comigo :( .,negativo
859197401357332481,@larrypurpwse ah obg bb mas n precisa :),positivo
859944658834784256,@S13WH Claro que faço! Ainda mais que você precisa descansar bem. :(,negativo
859370430100115457,Queria q o meu boy me fizesse uma surpresa Sexta :(,negativo
861304458977980422,Desfile clube Ford Focus RS - Rampa Falperra    2017 P.S. Não liguem para conversa minha esposa :) ela estava... https:t.colZWAem6yxc,positivo
860511561215070208,"Entretanto, #Sense8 já está disponível para compra e já há legendas ripadas da netflix :)",positivo
860535323222257665,@carlosuniorr achei super ousado! bem diferente de todos os outros :),positivo
861326856242507776,Salvio a passar a bola no jogo que decide o título :),positivo
859577917134839808,"@findersevilla @twiksevilla @zenerescape @OrgullodeKxrol @protectkarol é agora tem, mas antes não tinha :)",positivo
861299174876336129,@LokaPeloPedroo int vai se fuder :),positivo
859822855315496964,"eu adoro minha turma, eu vo chorar mt ano q vem qnd geral for mudar de escola :(",negativo
859985125060300800,"@imsehxn Desculpa :( não foi por querer, aish",negativo
858901211562602497,parei de beber refrigerante e parei de comer carne :),positivo
860439550291783680,@mocadassardas @capivarasonsa eu parei em Click bb :(,negativo
860556163875840000,No Funchal também há cor....há cheiro...há vida :) #festadaflor #flowers #flowersfestival #ilovefunchal #nature https:t.coLTRZQhjJBx,positivo
859748168522756096,@OGatoGalactico Bom dia :),positivo
860925142377123840,é uma pena que a 1 temporada seja tão curta mas a @NetflixBrasil só faz série longa quando os personagens são brancos e padrão de beleza :),positivo
861325110598414336,melhorou meu dia :),positivo
860481918487363585,@omundodatutty É MUITO triste :(,negativo
860696118740606976,Linda carolay :) https:t.coLE40ELiWJ6,positivo
860843645850849281,Pq tá tão difícil? :(,negativo
859237986487107585,@MrsRezer Pois saiba que fico feliz de ser a portadora da boa notícia :),positivo
859350471743598592,"@D3senheira Ah, deixa. Gosto de usar meu casaquinho :)",positivo
861275012128526336,@BritesCaralho mas sou linda :(,negativo
860292992338448384,"@cellbit Oi cellbit então, primeiro, eu gosto muito de vc e do seu canal, mas tenho que discordar com essa indireta pras armys... :)",positivo
860232242718756864,"@_sabferreira @katyh_mello Jesus, queria ter visto, mas e o nosso role q não sai? :(",negativo
860884439785779202,"correção para os casters do 4gamers, esta equipa dos k1ck não é a que nunca perdeu em portugal, mas sim a organização dos k1ck :) @Archarom",positivo
860257806892625921,@guilorenzoo Não ouvi falar. Vou ver qual desses tem no cinema aqui na roça e assisto. Haha :),positivo
859755972461461504,deu-me bloq pq dei rt nisto :( https:t.coSZfbcZnAzn,negativo
860194604259442691,"Ola, peço a quem ainda nao deu like na atualizacao que va dar por favor   Oi :) fiz os likes :) https:t.cokATAzUbxw7",positivo
859396545292234756,Dica do dia:  É melhor sofrer um acidente de trem do que errar na quantidade de adoçante no seu café e beber um melado horrível :),positivo
859248882324209670,vou pra igreja só quando ficar velha isso mesmo.......... :),positivo
861228516884582400,É bom que eu vejo quem é sonysta e quem é caixista que eu já faço a limpa &gt;:(,negativo
859956667475263488,hoje amora foi morar na nova casa dela :(,negativo
860101720105504769,Preparados para o maior festival de inverno que o Vale Europeu já viu?  Save the date :)  Festival de Inverno... https:t.coeuP5DgeD5w,positivo
858900451735068672,to muito arrependido de não ter ido no show da anitta com o maluma :(,negativo
859847522596028416,@LGagaAmerica Ai não fala assim que acaba comigo :(,negativo
860421100026679296,A cabeça voltou a doer então é hora de voltar a descansar e tomar mais remédio :(,negativo
859897208266780673,@inescfil TB quero :(,negativo
859542570959032322,"@izabeladefatima Obrigada, puxa! :) Aliás, eu vou dar outra palestra esses dias. Se estiver em sampa, vem dar um oi!",positivo
859390193593446400,"@dadngirls não :( eu tive q dormir pq tive aula, inclusive tô nela agr e só saio 20h :(",negativo
859387879625289729,Tava tão feliz já :( https:t.cothi54gus92,negativo
860206077639634944,Digam me o champion mais fácil para sair de bronze :),positivo
858843326707060737,"Se der deu, se não der tchau :)",positivo
861072208701120513,@porracaralh0 sem problema :),positivo
859226980801236992,boa noite pra quem acredita no amor de larry e sabe que não importa o que aconteça um vai estar sempre apoiando o outro :),positivo
859319933066522624,"bora comeca mais um dia , mais uma viagem :) https:t.coj0Lgx3b2tz",positivo
860819827908366340,Super Silva :),positivo
860025136396816384,foo :) : 77139c82-204e-4372-8e27-cfc4e740c2a4,positivo
858833758476218368,@cynaramenezes tá maneiro! :),positivo
859562624719212548,Amo tanto minha bichinha :( https:t.co1i93t17suj,negativo
861194430526754816,Bom Dia e um ótimo domingo! Aproveite! (y)  7 hábitos para cultivar o bom humor :) :)   #metacorpuspilates... https:t.coIbJ16MHHCC,positivo
859702097872343040,que tristeza ao ler essa mensagem :(,negativo
861225712702951425,"@KeroleenC vc n é trouxa, vc é uma pessoa boa, o erro é dos outros q se aproveitam e fazem merda :( vc n precisa mudar",negativo
859713188811735040,@Sagres77 :) A passear com o tolerâncias,positivo
859790733674414081,@LoiraNoob Acho que vou chorar :),positivo
859387876227809281,"Ok, McDonalds, vc venceu: queria almoçar sanduíche hj :(",negativo
860540430777278464,"Ainda bem que meu pai não é cantor, pois ele está com 70 anos e internado no hospital. :-(",negativo
860246816490758144,"LEITE PRIMEIRO, QUAL A DIFICULDADE?   Assunto mais que arrumado :) https:t.co9ymRo0oAOo",positivo
861208138263007232,Ainda estou em conformada que minha crocs veio uma maio que a outra :(,negativo
860469171649433603,"@raffadupin @DaniloGentili Pois é. eu estou criticando essa seletividade, vc é ta sendo a favor. :)",positivo
860681215841636353,"@uaimatheus querido, amore, fofinho da Tia olhe sua DM :)",positivo
860618963524485121,@raiza_petrine Depois eu chamo kkkk partiu igreja :),positivo
859029734746980352,Hoje é dia de parar um pouquinho para relaxar! Porque todo mundo merece um descanso :) https:t.cohI6cINdU29,positivo
860598620164378624,Eu táva lah td dia kkkkk foram tantas :-) https:t.co8RVIBhAMlK,positivo
860511342418997249,Zap novamente - 84-96534928 chama lá :),positivo
859848360584458241,o meu mal é achar que eu nunca sou o suficiente :(,negativo
859135794547572736,"@armybis Pode deixar , nos manteremos unidos e fortes na luta pelo nosso BTS :) &lt;3",positivo
860075519911612417,"Gente , eu estou indo para a escola agora , boa aula pra quem vai tb :) E quem não vai, continue votando   BOGO SIPDA  #BTSBBMAs",positivo
859564639134380036,show da maiara e maraisa em lp e eu não vouuuu :( chorani,negativo
860980575288651776,@DezLukas Não consegui ver a sjokz :(,negativo
860844519062949888,@kurokencat ser alto não é legal você sempre tem que ficar na rede quando vai jogar vôlei :(,negativo
860792404626075648,O q eu queira :( https:t.coCVmDJifdPr,negativo
859928798535581696,@raissa_breenda2 to quase isso :(,negativo
860717609976811520,@Traz_aPinga Boa noite :),positivo
858830496280793088,@lmjdeadlier Eh? Puta merda no queria formatar :(,negativo
860645727357284352,@gabxemancipate @allovermywoohoo Que horror Gabriel :(,negativo
859028396856156162,@bonakh_xtc @eunseoso MAMPOS AE :),positivo
861212844410499073,"@victorv9 Nossa, que boa ideia. Vou fazer isso também, obrigada :)",positivo
859157836160520193,"@armymada @BTS_twt eu estudo integral e chego bem tarde em casa, fico com pouco tempo :( I vote for @BTS_twt for th https:t.comXxgrTl62e",negativo
860408657825214465,"@DianaMendes9 Isto é bué sad, Portugal devia de estar também incluído, somos renegados! :(",negativo
860924761169436672,Odeio que me façam ciumes :) .,positivo
860697097737261056,"E serei um filho da puta cm vcs, só isso msm obg pela atenção :)",positivo
861015767000723457,Mais um ano que a CCXP encarece. Acho que esse ano não vou ver o @Fringon e o @JoaoRodrigoJR :(,negativo
860336385257082880,Oi @amandadeliciasp fizemos este post inspirados em você :) https:t.co1LpnqbXc1n ;) BBW significa big beautiful https:t.coJ442SYTwqp,positivo
859880447630856192,@caiohrf você não é associado né? :(,negativo
859736302199111680,"@Edugouveia Tua defesa hj, né? Vai dar certo! 18:30 o alívio vai chegar hahahah :)",positivo
858824289180688384,"@brttOficial Não desanima não, são coisas do jogo, bola pra frente e parabéns pelo show que deu de Twitch #GoRed :)",positivo
860968152972316673,"To com mt saudade de bruninha, naju e natalie :(",negativo
859262491796414464,nem me diga :( https:t.coN18SUvtm8C,negativo
861240225544249345,Pos le va pegando al asunto :( SPTM https:t.co1kKMltVijv,negativo
860756203818954753,@outonismo Acho que porque a única referência que tem de você são seus textos :(,negativo
860985800024043520,@bancadadeleao @chateaufiesta @poingg @sapo Também eu :-),positivo
860636590179315712,Esse é o Nosso Sinal :) https:t.coQO2LiAUhau,positivo
860449380347895809,"@_Sabrinalrosa Ah, que droga :( Qual programa tais usando? Eu usava o VLC (acho q é assim) no tablet e funcionava mt bem",negativo
860215635174969346,O resto é exatamente igual. Nem gráfico eu sei notar a diferença de tão sutil (se é que existe). :(,negativo
860658938190200833,@maylaaraujoof a senhora pode seguir o relicariomanas também que eu deixo :),positivo
861085189358964736,Como eu queria ter ido no show dos badbadnotgood :(,negativo
860844482987732993,@Im_Ingridy Nem me fala :(,negativo
860501994771030017,Encontrei o @maiconsantini ontem :) Ps: domingo passado encontrei o @victeiro mas não tirei foto https:t.coAmfYDzgRo0,positivo
861253221100265472,@taitae_ SIM infelizmente não teve nenhum capopinho na formatura que eu tô :(,negativo
860922821287038976,saudades passar o sábado dormindo de conchinha :(,negativo
861212104858243072,Bom dia  boa tarde   Obrigado Deus por mais um dia :),positivo
859635009182990337,"@whoseok Por favor, não usa o deck :(  Se for pra.ganhar, que seja humildemente   #BTSBBMAS",negativo
859562181737795585,@jumnds Você é linda e seu estilo de roupas também :),positivo
859217493059145728,pedi uma seriezinha de aniversário e vc n quer &gt;:( https:t.coidPp29XdOe,negativo
861248302536429568,@DeniseIkier temos q conversar por áudio vez ou outra com quem a gente gosta :),positivo
860199044722958337,@sarahatesyou :( está onde?,negativo
858883951628345345,@Pazdo_Senhor sonha cmg :(,negativo
860643902952550401,@vtftelug Olha que bom :),positivo
860588881950986240,@hescurlys_693 obrigadaaaaa pela ajudaa :) BIEBER FEVER IS BACK #JustinBBMAs,positivo
859363052503871488,Boatos que ela tava perdida nao sei por onde :) https:t.coTSx9F2gtJ2,positivo
858829300132446209,"@cabritinh4 Se você olhar com atenção verá que tudo que te cobram tanto nem essas pessoas fazem com maestria e perfeição, essa nem existe :)",positivo
860814936758472704,Desculpa... Eu não sabia :( https:t.coPKqikejOZH,negativo
859247936210948097,Todo dia um 7x1 diferente :(,negativo
860970495151398913,"Puz-me a ver tua photo, por acaso eu te amo :)",positivo
860676367960166400,"@rushersfly ahh, pois tenta esse ano mulher :) vai dar certo",positivo
860979572321529856,@RafaelAllmark me ajuda :( https:t.coWTMNG4RQ3G,negativo
859736977251463168,Vou ter só uma aula de Bruno hoje pq tenho que sair cedo. :(,negativo
858931274655911937,@drawstriangles berro eu vi esses dias tbm kk eu gostei ate mas só os ultimos eps. a 6a parece q ta bem boa mas to sem tempo :(,negativo
859267631618117632,"coleciono pulsos, tenho muitas fotos de pulsos :)",positivo
860245154841710592,mas eh serjo gente eu preciso de 1namoradinha :(+,negativo
860602858080788484,Estava muito anti social esses dias mas já sinto falta de internação humana :(,negativo
861286606325592064,"@EiHenderson vez ou outra eu preciso dele pra formatar trabalho no Word. Fora isso, Linux na veia! :)",positivo
859578280663560192,:) - O sucesso nunca é definitivo e o fracasso nunca é fatal. É a coragem que conta. (George F. Tiltonood) #umRei,positivo
860234816167587842,"@4charles_ Teeeeem, mas eu n sei jogar ping pong :(",negativo
860466119185977344,bom dia né..  :(,negativo
860235054672470017,Fonte?:) RT @FabioMonjardim: @roxmo Tá no UOL tb @roxmo,positivo
859731818651824128,@ForeverARILEY @yorangabriel @tudomiley surgiu dessa conta @MCExclusives que colocou a foto no perfil e depois não entrou mais :),positivo
860874066273742870,@aitunsabias também fecho sempre antes de me deitar :),positivo
859970928456982528,As vezes e tão bom ficar sozinha :),positivo
859099356389150720,".@joaofuckingomes és um canceroso, n gosto de ti :)",positivo
859742071556632576,@jiyzu Poxa :(,negativo
858838518105288704,"Quero estudar, mas não estou conseguindo me concentrar :(",negativo
859400286288437249,De volta a realidade  :(,negativo
859638836510556160,"@fabrsim @d_albanese @flaviom17 Diz não, traz para a gente comer :)",positivo
860570080454881285,por causa de erro de tradução as fanbases cometem equívocos :( #BTSBBMAs,negativo
858952418234691584,@SolTaniasol Muito obrigada :),positivo
860646652155240448,@hugsgrila Isso isso isso :),positivo
860247990510002176,@Lazarus605forte @carlos_jb_paz acho que a edição portuguesa está esgotada. :),positivo
858915752509833216,@aboutspethmann @eujaquesanttos @JoaoGabrielTom @edu1984franco Estamos de olho e com saudade :),positivo
859973426555092992,só tenho 6h pra dormir :),positivo
859038282868551687,Meu cachorrinho morreu :( https:t.coE6HMA8GBgE,negativo
859363479186284544,Malu tão linda :( https:t.co0VuhskFUxg,negativo
859561269929668610,"@Cerribas Ai, só de pensar em lidar com atendente da Tim eu já fico triste :(",negativo
860202659168616448,saudades do ícone até hoje não recuperei :( https:t.coHBmCrRYkPR,negativo
860472374898155522,Sexta sua linda!  Peraa ai  amanhã trabalho ainda. :(  Bom Diia,negativo
859046074526425088,"@CahDaud @frasesdebebada se vc n devolver, alguma força será aplicada sobre você :) HAHAHAH te amo",positivo
859852439767461889,@iberico666 AHAHAHAHA EU SEI O Q FAÇO :(,negativo
860330211656835072,Que saudade da minha Boo :(,negativo
861304234926628865,E vamos secar o cabelo :(,negativo
860775466579501057,Feliz sabado para os meus amigos.Para os k se afastam os k se aproximam e para os verdadeiros k estão sempre presentes :),positivo
861300809405014020,@umutkatirci Precious :),positivo
859269946844622848,trouxa e voces que estao lendo o que eu to escrevendo :),positivo
861253496561160196,Bora quebrar a unha para trocar a joia do piercing :(,negativo
860189349027221510,"@brendakrugner o Gi tava muito mal : ele não foi em casa nem 1min pra não piorar por causa do Drako, imagina com suas nenéns :(",negativo
860789754392182785,queria ir p paulista hoje :( queria muito,negativo
861284805006307329,Gostei de um vídeo @YouTube https:t.coJGneDF65BR Art  LogoAvatar pop-out Kuroko No Basket :),positivo
859817671482892289,seria meu sonho? kkkkk :( https:t.co2h2ljb65WD,negativo
860289411954638852,"@mateus_salva não! É que eu não tinha com quem jogar, e o deck tava valendo uma grana, e ficava em casa pegando poeira :(",negativo
860511122079838208,"@MJEjags @levinslearners @Physedmanrising @yahecocha @katyisd Aw, so cute! Send photos to editor@katymagazine.com :)",positivo
861208142910283776,@J_O_A_O_N_U_N_O vai ver se está a chover :),positivo
860657048987594753,"Final de semana em casa, estava precisando :)",positivo
859361013099057152,Gosto de trabalhar :),positivo
859550794475077632,Vou sofrer amanhã e sempre sem fone :(,negativo
859986364904992769,"@exlauriebluee Volta :( me xinga todo, me xoxa, mas volta",negativo
858794827265314818,saudades das noites jogando just dance na casa de lauriza. saudades ser vizinha de lauriza e quase morar na casa delas. saudades lauriza :(,negativo
861015072218525697,@marina_brocco aheushau só agora não posso mais fazer cachinhos nos teus cabelos :(,negativo
859187468708532225,@janwathier @linkinpark para o meet do Brasil é até dia 11 de maio :),positivo
861196758059278336,Foi (um pouco) assim o arranque da digressão de Aurora em Ponte de Lima :) https:t.coTrwBFR3K0H,positivo
860782042547728384,Será que é tão difícil conseguir dormi cedo :(,negativo
858945023769026560,@winymachado obg pela dica. :(,negativo
860124846226800640,"@ninadavid1 Não conhecia, mas achei maravilhosa, vou pesquisar mais. :)",positivo
859863251131260928,nada :) https:t.cowKOVupTRWu,positivo
859299759823171584,Ter dores para q ???? :(,negativo
860251018390642688,O Diego Costa vai sair do Chelsea para ir para um clube chinês qualquer  :) sabem :) por quanto? :) 90 :) milhões :),positivo
859909480674451457,gosta de alguem agora?  Acho que sim :(  https:t.coQZfP045hO6,negativo
859278609315442688,Várias vezes :( https:t.coGNM6FWxtCt,negativo
859941011962855426,Afim q tedio q ando :(,negativo
860470448026464257,meu pico de felicidade essa semana se sucedeu após adquirir uma lampada de LED! DE LED PORRA! agora vou economizar mais :),positivo
858859158799515648,"@Biel_dluca quis ser otimista. Mas já me disseram q  devo julgar, q a torcida tem seus motivos. Ok, né...calo-me-ei-me-putei-fico-me :)",positivo
858900535344287744,"@Carollinar_ recadinho, aprenda :)",positivo
860947609795670017,@937BAK Também amamos você. :(,negativo
859927564680409091,pq não sou eu ai :( https:t.covaHL67gbtD,negativo
860871796333170688,Obra de Luis Palao Berastain - Pintor  Obras de Arte  :) https:t.coKlJQ5G6P7F,positivo
860105903906975745,E jado :-) https:t.coTK0JQSBGKW,positivo
860199152294211586,vou ter que ir pro pronto socorro sozinha :(,negativo
860681672924254208,"@BusanBtch Votei na opçao estrangeira pq achei conceitual, mas quis dizer nao :)",positivo
860358942282715136,To com uma dor insuportável no cantinho da barriga e já fico achando que é apendicite :(,negativo
860937176128901121,@kuzanamanteiga o arroz não é com cenoura :(,negativo
860798471623897088,@marcelaaac aaaah isso eu também estou :(,negativo
859023579266068483,eu te amo tanto :( https:t.coeyQPIT7VLa,negativo
860469505138536449,"@_Cesaz Já respondemos, César. :)",positivo
860764193397538817,"@mahhgarcia Oi! Nós tivemos oscilações no sistema, mas os acessos já estão sendo normalizados. Você pode tentar novamente. :)",positivo
859249566541066241,@umatheusbraga JAILSA VC TA BEM? vi a sua mae Mirian Souza da Conceição da rua equador dando um tapa na sua cara :(,negativo
859174655210524673,tomei um susto agora que no Netflix já aparece os Defensores e o Justiceiro. mas não tem episódios :(,negativo
860174354247802880,Justin tá muito babe :( quero ele pra mim,negativo
859093372526616576,E quando tudo desmoronar sabe quem vai estar do seu lado??  Deus! :),positivo
861210976426881025,@biancajordaao Que fofura meu deusssss! Bateuvuma sdd do mozao hahhahahaha :(,negativo
860847237571776515,@litioenletras @julioemiliog karlotadiaz2104@gmail.com :) :) :) :),positivo
860176818007146496,"REALMENTE :-)   Estes trabalhadores brasileiros estão doidos!!! Onde é que já se viu, escolher um dia de... https:t.coudKzckLNAd",positivo
859414709602267136,@whytaet @BTS_twt nnnnnn :( tô usando um que meu primo me emprestou,negativo
860245515363131397,Não es o único :),positivo
859713309863555072,@xGodPT @NunoBadis Batista e Miguel calem-se :),positivo
861223871835492352,O que eu disse? Se vou ter sorte?  N me parece :(  https:t.co0d0TNO1G9W,negativo
860319504215289857,@OGatoGalactico Ronaldooo cadê você Guri... Estou aqui no em alta!!  :) https:t.co6oOOp3ut8O,positivo
860632062243606528,@xicosa Lacerda já falava isso nos tempos de JK :(,negativo
859743639421022209,Me avisa se tu passar ali por braga :),positivo
860920189029933058,@CobalionHK @mitchece porra tadinho :(,negativo
859792036987150337,"@pachecorenan kkkk não é só você, todo mundo aqui do escritório não fica sem um cupom :)",positivo
859728998502420480,Todos os Canais TVCine e Séries são transmitidos em Alta Definição na tua TV :)  Com tecnologia digital mais... https:t.coJ11UPGAXuE,positivo
860262514713653248,"Como é que faço amanhã? Tão armandinho tenho que sair 15mins mais cedo pra ir pra lx, na boa né :)",positivo
861258581009629189,@wtfluisaa oi prima :),positivo
859645014980403200,Sábado no 2do Congresso Tribal Sulamericano... fantástico! :) :) :),positivo
861065334840852482,"@FelicioErica que nada, pelas tuas fotos dá pra ver que teu nariz é bem bonito, como o resto do teu corpo :)",positivo
861039863201705984,Só queria saber se minha Malenis vai voltar :(,negativo
860287592851525632,qr ficar cntg como q faz  tenha sorte :) https:t.coXchCCVM9cn,positivo
860166668844240897,@paulo060895 É uma indireta para pessoas da equipe da Prohabbo e nao para nenhum promotor da mesma :),positivo
860921249253535749,Vamos montar uma equipe pra ir na corrida de 5k kkkkkkkkkkkkkk mas eh só em setembro :(,negativo
860589631758315522,mas planeiam treinar brevemente ? :(  Sim! https:t.coyER63TcdKn,negativo
859539620421349376,@Dann089 Não era eu nem sou grande :),positivo
859024592962285568,@apenasmarag É triste isso :(,negativo
859218088696438784,"@lanawitness sim mana, ele tem 15 anos :( ms é muito legal, me seguiu no insta, a gente conversa por lá, pq lá eles n usam muito wpp",negativo
859040597155426305,"@lscoloriu nossa vei :( que sacanagem, imagino o quanto é difícil isso, tenta ficar bem ",negativo
860630426544635904,@mascgirl entao ne KKKKK natal-rn eu vou viajar pra ver eles :),positivo
859134440186032128,@mmanoely po nem fala :(,negativo
860816164213096448,@mgbarahona @dgllana @AGUA_architects @ro_almonacid @merxe_navarro onde é a foto das cabras? incrível :),positivo
860329265396670465,"@Caarlos__F simmm, me entristece demais :(",negativo
859771130814619649,"@t_trindadereal Faaaz! Mesmo atrasado, seria foda :)",positivo
860122836102524928,"@venturieta amei a dica, valeu! :)",positivo
860259584216313861,"@Rafa_R1000 queria ir pros dois também mas não vai ser dessa vez, tmj :(",negativo
860690596830351360,Pleno e calmo @kawhileonard  :) #NBAnaESPN,positivo
861285818039750656,Não percebo nada desta merda de matemática :),positivo
859158959986487296,Tadinha da democracia. :( https:t.col9Ad7lF6Sx,negativo
861041581683597313,jade em 3 maços de cigarro :( https:t.cotx43IoDotk,negativo
860842803923996672,Esperei tanto por sábado e agora tô pensando que tô um pouco desanimada :(,negativo
860902758060371973,"@_edel Meu caso não foi um sonho, foi ao vivo mesmo :( muito triste....",negativo
858982955481538560,este ano tem sido uma bela merda :),positivo
860586520616587265,"Como as pessoas não percebem que eu to quebrada por dentro, estou me sentindo tão vazia :(",negativo
859834092489252870,será q é pedir demais ser feliz :(,negativo
861255227785310209,"Faz umas duas semanas que não converso com a @collefer,saudades :(",negativo
859026777099907074,Partiu? :) #ClipeDepoisDas11 https:t.co3C0gjelU7s,positivo
860496289196363776,"Pela milésima vez, esqueci onde é a sala da aula. Se eu faltar, isso conta como justificativa? :)",positivo
859761942361190401,A cena é que é o único banco à sombra :),positivo
858893825133207556,"mas to adorando fazer os vlogs, esse mês começo a postar eles, quero ter alguns prontos antes :)",positivo
860685449450356736,Não foi eu que entrei no celular dela é tt várias coisas :) sz https:t.coPxQPdzczdk,positivo
859408555585282050,Gostando dessa variedade de óculos do lindo :) #infos: o lindo continua seguindo lindo!!! https:t.coDH4ijiigRF,positivo
859832163910524929,@Ilumiture AMÉM!  Ps.: boygroup e não boyband :) I vote for @BTS_twt for the #BBMAs Top Social Artist! #BTSBBMAs,positivo
860620529501446145,Só queria fumar um narguis :(,negativo
859133175804702721,tava msm :( ai que sdd desse papel de parede https:t.coZhhGqHQ7JZ,negativo
859051268433694721,Família toda triste com a morte do Belchior mds :(,negativo
859393477313998849,@nhjosel Oish :(,negativo
860121492662738946,Tinha que ser meu namorado mesmo :( https:t.coVnwEEl5ble,negativo
859041775532605444,@CentralDeFasLS @thefeelingluan @prometluan era pra ser o melhor dia da vida dela e foi destruido :(,negativo
858872685073453056,ei fiz uma coisa q nao devia ter feito :(,negativo
860029926459793408,ela nao dorme :( https:t.co0X6iXAX9pY,negativo
859385705641934851,@oclumencia Queria que tivesse sido assim no filme :(,negativo
859050749065605120,perdi foguinho com Meu namorado :(,negativo
860445294101770241,"@marceleaiache Eu nunca quis ter essa experiência, sempre tive pavor kkkkkkk mas aí me mudei p Portugal e tamos aí :)",positivo
859532608673390592,Mas agora o quarto tá fedendo a veneno :(,negativo
860564076619075584,@rafaarnoldi @Nakagmar Macarrão é bom em :)  o meu carro chefe e abobora com linguiça paio e carne seca c milho... https:t.cogqCK8j9PhY,positivo
860420763354091520,Eu só queria dormir!!  :(,negativo
861299996762808321,@fatemmarbs SIM! toda vez acontece isso. nunca é só uma pera né :( sempre acaba em mais.,negativo
859716080079601664,Confira essa garota no #badoo :) ela não é uma gatinha? https:t.coXSk8uheCXN,positivo
859173081016930305,do meu pai :( Mina- Edu Chociay #QueroNoTVZ https:t.coEARdGsGqa1,negativo
861086311838515205,@matosanny_ As de bsb eram melhores :(,negativo
860602123096133632,@policeboxdw lembrei da camiseta que eu tinha te pedido né num achei nem no site da Forbidden Planet :(,negativo
859806286636097537,Só precisava disso :( https:t.coWjzmXF19Kj,negativo
859724043708248065,@goesgabis Bom dia :),positivo
859931779775508480,@thundaodamassa eu olhei esse tweet INUMERAS vezes aff  valeu :),positivo
858843894179663874,"Juro que não é por querer (na maioria das vezes), mas sim pq tá foda. :(",negativo
861294746471456770,allharrypacks disse: hi! poderia divulgar meu tumblr? muitíssimo obrigada! :) moon xx https:t.coWVZ1xh85K9,positivo
860812557581529089,"Lol season finale p a semana, não quero q acabe já :(",negativo
860889809602129920,@cmrjpita o tempo verbal está errado :),positivo
